Name,Genus-4D
13n_3661,1
13n_3662,1
13n_3664,1
13n_3665,1
13n_3666,2
13n_3667,1
13n_3668,2
13n_3669,1
13n_3670,1
13n_3671,3
13n_3672,1
13n_3673,3
13n_3674,1
13n_3675,2
13n_3676,2
13n_3677,1
13n_3678,1
13n_3679,1
13n_3680,3
13n_3681,1
13n_3682,1
13n_3683,3
13n_3684,1
13n_3685,2
13n_3686,3
13n_3687,1
13n_3688,1
13n_3690,1
13n_3691,2
13n_3692,2
13n_3693,1
13n_3694,1
13n_3695,2
13n_3696,3
13n_3697,2
13n_3698,2
13n_3699,1
13n_3700,1
13n_3701,2
13n_3702,0
13n_3703,1
13n_3704,1
13n_3705,1
13n_3706,1
13n_3707,3
13n_3708,1
13n_3709,2
13n_3710,2
13n_3711,3
13n_3712,2
13n_3713,2
13n_3714,1
13n_3716,1
13n_3717,1
13n_3718,2
13n_3719,1
13n_3720,2
13n_3721,1
13n_3722,1
13n_3723,1
13n_3724,1
13n_3725,0
13n_3726,0
13n_3727,1
13n_3728,1
13n_3729,2
13n_3730,1
13n_3731,1
13n_3732,3
13n_3733,2
13n_3734,3
13n_3735,2
13n_3736,1
13n_3737,4
13n_3738,4
13n_3739,2
13n_3740,3
13n_3742,3
13n_3743,2
13n_3744,1
13n_3745,2
13n_3746,3
13n_3747,1
13n_3748,3
13n_3749,2
13n_3750,1
13n_3751,1
13n_3752,1
13n_3753,2
13n_3754,3
13n_3755,1
13n_3756,3
13n_3757,2
13n_3758,1
13n_3759,2
13n_3760,1
13n_3761,2
13n_3762,1
13n_3763,4
13n_3764,1
13n_3765,1
13n_3766,2
13n_3768,1
13n_3769,1
13n_3770,2
13n_3771,3
13n_3772,1
13n_3773,3
13n_3774,2
13n_3775,1
13n_3776,2
13n_3777,3
13n_3778,1
13n_3779,3
13n_3780,2
13n_3781,1
13n_3782,1
13n_3783,1
13n_3784,3
13n_3785,2
13n_3786,2
13n_3787,1
13n_3788,1
13n_3789,1
13n_3790,1
13n_3791,1
13n_3792,1
13n_3794,1
13n_3795,1
13n_3796,1
13n_3797,1
13n_3798,1
13n_3799,3
13n_3800,0
13n_3801,1
13n_3802,1
13n_3803,0
13n_3804,1
13n_3805,2
13n_3806,1
13n_3807,1
13n_3808,2
13n_3809,1
13n_3810,2
13n_3811,2
13n_3812,1
13n_3813,1
13n_3814,2
13n_3815,3
13n_3816,1
13n_3817,2
13n_3818,2
13n_3820,1
13n_3821,1
13n_3822,1
13n_3823,1
13n_3824,1
13n_3825,1
13n_3826,1
13n_3827,1
13n_3828,1
13n_3829,2
13n_3830,0
13n_3831,2
13n_3832,1
13n_3833,1
13n_3834,1
13n_3835,1
13n_3836,1
13n_3837,4
13n_3838,4
13n_3839,1
13n_3840,2
13n_3841,4
13n_3842,[1;2]
13n_3843,1
13n_3844,1
13n_3846,1
13n_3847,0
13n_3848,1
13n_3849,1
13n_3850,1
13n_3851,1
13n_3852,1
13n_3853,2
13n_3854,3
13n_3855,1
13n_3856,1
13n_3857,1
13n_3858,1
13n_3859,1
13n_3860,1
13n_3861,1
13n_3862,1
13n_3863,1
13n_3864,1
13n_3865,0
13n_3866,2
13n_3867,3
13n_3868,1
13n_3869,2
13n_3870,1
13n_3872,[0;1]
13n_3873,1
13n_3874,1
13n_3875,3
13n_3876,3
13n_3877,2
13n_3878,1
13n_3879,2
13n_3880,2
13n_3881,2
13n_3882,1
13n_3883,1
13n_3884,1
13n_3885,1
13n_3886,1
13n_3887,1
13n_3888,0
13n_3889,1
13n_3890,2
13n_3891,3
13n_3892,1
13n_3893,1
13n_3894,1
13n_3895,1
13n_3896,1
13n_3898,1
13n_3899,1
13n_3900,0
13n_3901,1
13n_3902,1
13n_3903,2
13n_3904,0
13n_3905,0
13n_3906,2
13n_3907,1
13n_3908,1
13n_3909,1
13n_3910,4
13n_3911,3
13n_3912,1
13n_3913,2
13n_3914,3
13n_3915,2
13n_3916,1
13n_3917,2
13n_3918,1
13n_3919,1
13n_3920,1
13n_3921,1
13n_3922,2
13n_3924,1
13n_3925,1
13n_3926,0
13n_3927,1
13n_3928,1
13n_3929,1
13n_3930,2
13n_3931,1
13n_3932,0
13n_3933,1
13n_3934,0
13n_3935,1
13n_3936,[0;1]
13n_3937,1
13n_3938,0
13n_3939,1
13n_3940,1
13n_3941,1
13n_3942,2
13n_3943,3
13n_3944,1
13n_3945,2
13n_3946,3
13n_3947,2
13n_3948,2
13n_3950,1
13n_3951,1
13n_3952,1
13n_3953,1
13n_3954,2
13n_3955,1
13n_3956,1
13n_3957,1
13n_3958,1
13n_3959,1
13n_3960,3
13n_3961,2
13n_3962,1
13n_3963,1
13n_3964,3
13n_3965,2
13n_3966,1
13n_3967,1
13n_3968,1
13n_3969,1
13n_3970,1
13n_3971,1
13n_3972,1
13n_3973,1
13n_3974,1
13n_3976,1
13n_3977,1
13n_3978,2
13n_3979,1
13n_3980,1
13n_3981,1
13n_3982,1
13n_3983,1
13n_3984,1
13n_3985,1
13n_3986,1
13n_3987,1
13n_3988,1
13n_3989,1
13n_3990,2
13n_3991,1
13n_3992,3
13n_3993,2
13n_3994,2
13n_3995,2
13n_3996,0
13n_3997,1
13n_3998,2
13n_3999,1
13n_4000,1
13n_4002,1
13n_4003,1
13n_4004,1
13n_4005,0
13n_4006,1
13n_4007,1
13n_4008,1
13n_4009,1
13n_4010,1
13n_4011,1
13n_4012,1
13n_4013,3
13n_4014,1
13n_4015,1
13n_4016,1
13n_4017,1
13n_4018,2
13n_4019,1
13n_4020,1
13n_4021,1
13n_4022,2
13n_4023,1
13n_4024,2
13n_4025,1
13n_4026,1
13n_4028,1
13n_4029,2
13n_4030,1
13n_4031,2
13n_4032,1
13n_4033,2
13n_4034,1
13n_4035,1
13n_4036,1
13n_4037,1
13n_4038,3
13n_4039,2
13n_4040,1
13n_4041,1
13n_4042,1
13n_4043,1
13n_4044,1
13n_4045,1
13n_4046,1
13n_4047,2
13n_4048,1
13n_4049,1
13n_4050,2
13n_4051,3
13n_4052,2
13n_4054,1
13n_4055,2
13n_4056,1
13n_4057,1
13n_4058,1
13n_4059,2
13n_4060,1
13n_4061,1
13n_4062,1
13n_4063,1
13n_4064,1
13n_4065,1
13n_4066,2
13n_4067,1
13n_4068,1
13n_4069,1
13n_4070,1
13n_4071,2
13n_4072,2
13n_4073,1
13n_4074,1
13n_4075,1
13n_4076,1
13n_4077,1
13n_4078,1
13n_4080,1
13n_4081,1
13n_4082,1
13n_4083,1
13n_4084,2
13n_4085,2
13n_4086,1
13n_4087,2
13n_4088,2
13n_4089,1
13n_4090,1
13n_4091,2
13n_4092,1
13n_4093,1
13n_4094,1
13n_4095,1
13n_4096,1
13n_4097,1
13n_4098,1
13n_4099,1
13n_4100,1
13n_4101,3
13n_4102,1
13n_4103,2
13n_4104,1
13n_4106,1
13n_4107,1
13n_4108,2
13n_4109,2
13n_4110,1
13n_4111,1
13n_4112,1
13n_4113,1
13n_4114,1
13n_4115,1
13n_4116,3
13n_4117,1
13n_4118,1
13n_4119,1
13n_4120,1
13n_4121,1
13n_4122,0
13n_4123,1
13n_4124,3
13n_4125,2
13n_4126,1
13n_4127,2
13n_4128,2
13n_4129,1
13n_4130,2
13n_4132,1
13n_4133,2
13n_4134,1
13n_4135,1
13n_4136,1
13n_4137,1
13n_4138,3
13n_4139,1
13n_4140,0
13n_4141,2
13n_4142,1
13n_4143,3
13n_4144,1
13n_4145,1
13n_4146,1
13n_4147,1
13n_4148,1
13n_4149,1
13n_4150,0
13n_4151,1
13n_4152,1
13n_4153,2
13n_4154,1
13n_4155,1
13n_4156,1
13n_4158,1
13n_4159,2
13n_4160,2
13n_4161,1
13n_4162,1
13n_4163,1
13n_4164,1
13n_4165,1
13n_4166,2
13n_4167,1
13n_4168,3
13n_4169,1
13n_4170,2
13n_4171,1
13n_4172,1
13n_4173,1
13n_4174,3
13n_4175,1
13n_4176,1
13n_4177,1
13n_4178,4
13n_4179,2
13n_4180,2
13n_4181,1
13n_4182,1
13n_4184,1
13n_4185,2
13n_4186,1
13n_4187,3
13n_4188,0
13n_4189,1
13n_4190,2
13n_4191,1
13n_4192,1
13n_4193,1
13n_4194,1
13n_4195,2
13n_4196,2
13n_4197,2
13n_4198,1
13n_4199,1
13n_4200,2
13n_4201,1
13n_4202,3
13n_4203,1
13n_4204,1
13n_4205,3
13n_4206,1
13n_4207,2
13n_4208,1
13n_4210,1
13n_4211,2
13n_4212,2
13n_4213,2
13n_4214,1
13n_4215,1
13n_4216,1
13n_4217,1
13n_4218,1
13n_4219,2
13n_4220,2
13n_4221,1
13n_4222,2
13n_4223,2
13n_4224,1
13n_4225,1
13n_4226,1
13n_4227,1
13n_4228,3
13n_4229,2
13n_4230,2
13n_4231,1
13n_4232,1
13n_4233,1
13n_4234,2
13n_4236,0
13n_4237,1
13n_4238,1
13n_4239,1
13n_4240,1
13n_4241,1
13n_4242,4
13n_4243,2
13n_4244,3
13n_4245,2
13n_4246,2
13n_4247,1
13n_4248,3
13n_4249,3
13n_4250,2
13n_4251,2
13n_4252,1
13n_4253,2
13n_4254,3
13n_4255,1
13n_4256,3
13n_4257,1
13n_4258,1
13n_4259,1
13n_4260,1
13n_4262,1
13n_4263,1
13n_4264,1
13n_4265,3
13n_4266,2
13n_4267,1
13n_4268,2
13n_4269,1
13n_4270,1
13n_4271,1
13n_4272,1
13n_4273,1
13n_4274,1
13n_4275,1
13n_4276,2
13n_4277,2
13n_4278,1
13n_4279,1
13n_4280,1
13n_4281,2
13n_4282,1
13n_4283,1
13n_4284,1
13n_4285,1
13n_4286,1
13n_4288,1
13n_4289,1
13n_4290,1
13n_4291,2
13n_4292,1
13n_4293,1
13n_4294,1
13n_4295,0
13n_4296,3
13n_4297,1
13n_4298,0
13n_4299,1
13n_4300,1
13n_4301,1
13n_4302,0
13n_4303,2
13n_4304,1
13n_4305,1
13n_4306,1
13n_4307,1
13n_4308,1
13n_4309,1
13n_4310,2
13n_4311,1
13n_4312,1
13n_4314,2
13n_4315,1
13n_4316,1
13n_4317,1
13n_4318,1
13n_4319,1
13n_4320,1
13n_4321,2
13n_4322,2
13n_4323,1
13n_4324,1
13n_4325,1
13n_4326,1
13n_4327,2
13n_4328,0
13n_4329,1
13n_4330,1
13n_4331,1
13n_4332,1
13n_4333,1
13n_4334,1
13n_4335,1
13n_4336,1
13n_4337,1
13n_4338,1
13n_4340,2
13n_4341,1
13n_4342,1
13n_4343,1
13n_4344,1
13n_4345,1
13n_4346,1
13n_4347,1
13n_4348,1
13n_4349,1
13n_4350,1
13n_4351,1
13n_4352,2
13n_4353,2
13n_4354,1
13n_4355,1
13n_4356,1
13n_4357,1
13n_4358,1
13n_4359,2
13n_4360,2
13n_4361,4
13n_4362,3
13n_4363,3
13n_4364,2
13n_4366,1
13n_4367,1
13n_4368,3
13n_4369,1
13n_4370,1
13n_4371,1
13n_4372,1
13n_4373,1
13n_4374,3
13n_4375,2
13n_4376,1
13n_4377,2
13n_4378,1
13n_4379,1
13n_4380,2
13n_4381,2
13n_4382,1
13n_4383,2
13n_4384,0
13n_4385,4
13n_4386,2
13n_4387,1
13n_4388,1
13n_4389,2
13n_4390,1
13n_4392,1
13n_4393,2
13n_4394,3
13n_4395,1
13n_4396,1
13n_4397,2
13n_4398,2
13n_4399,2
13n_4400,0
13n_4401,2
13n_4402,1
13n_4403,2
13n_4404,2
13n_4405,2
13n_4406,1
13n_4407,2
13n_4408,3
13n_4409,0
13n_4410,1
13n_4411,2
13n_4412,1
13n_4413,1
13n_4414,1
13n_4415,2
13n_4416,1
13n_4418,3
13n_4419,1
13n_4420,1
13n_4421,1
13n_4422,2
13n_4423,1
13n_4424,1
13n_4425,1
13n_4426,1
13n_4427,1
13n_4428,1
13n_4429,3
13n_4430,1
13n_4431,1
13n_4432,2
13n_4433,1
13n_4434,1
13n_4435,2
13n_4436,1
13n_4437,1
13n_4438,2
13n_4439,1
13n_4440,3
13n_4441,2
13n_4442,1
13n_4444,2
13n_4445,1
13n_4446,1
13n_4447,1
13n_4448,1
13n_4449,1
13n_4450,1
13n_4451,1
13n_4452,1
13n_4453,1
13n_4454,1
13n_4455,2
13n_4456,2
13n_4457,1
13n_4458,1
13n_4459,1
13n_4460,2
13n_4461,1
13n_4462,1
13n_4463,1
13n_4464,2
13n_4465,1
13n_4466,1
13n_4467,1
13n_4468,1
13n_4470,1
13n_4471,1
13n_4472,0
13n_4473,2
13n_4474,0
13n_4475,1
13n_4476,1
13n_4477,1
13n_4478,1
13n_4479,1
13n_4480,2
13n_4481,1
13n_4482,1
13n_4483,1
13n_4484,1
13n_4485,2
13n_4486,1
13n_4487,2
13n_4488,1
13n_4489,1
13n_4490,2
13n_4491,1
13n_4492,1
13n_4493,2
13n_4494,1
13n_4496,1
13n_4497,2
13n_4498,1
13n_4499,1
13n_4500,1
13n_4501,2
13n_4502,3
13n_4503,2
13n_4504,2
13n_4505,3
13n_4506,2
13n_4507,1
13n_4508,2
13n_4509,1
13n_4510,1
13n_4511,2
13n_4512,1
13n_4513,0
13n_4514,0
13n_4515,1
13n_4516,2
13n_4517,1
13n_4518,1
13n_4519,1
13n_4520,2
13n_4522,1
13n_4523,1
13n_4524,2
13n_4525,1
13n_4526,2
13n_4527,1
13n_4528,1
13n_4529,2
13n_4530,1
13n_4531,1
13n_4532,1
13n_4533,1
13n_4534,1
13n_4535,1
13n_4536,1
13n_4537,1
13n_4538,2
13n_4539,1
13n_4540,1
13n_4541,1
13n_4542,1
13n_4543,1
13n_4544,2
13n_4545,1
13n_4546,1
13n_4548,1
13n_4549,1
13n_4550,1
13n_4551,1
13n_4552,1
13n_4553,1
13n_4554,1
13n_4555,1
13n_4556,1
13n_4557,1
13n_4558,1
13n_4559,2
13n_4560,3
13n_4561,2
13n_4562,1
13n_4563,2
13n_4564,1
13n_4565,2
13n_4566,0
13n_4567,1
13n_4568,2
13n_4569,4
13n_4570,1
13n_4571,1
13n_4572,1
13n_4574,1
13n_4575,1
13n_4576,1
13n_4577,1
13n_4578,1
13n_4579,3
13n_4580,2
13n_4581,1
13n_4582,[0;1]
13n_4583,0
13n_4584,2
13n_4585,1
13n_4586,1
13n_4587,5
13n_4588,1
13n_4589,4
13n_4590,1
13n_4591,0
13n_4592,2
13n_4593,1
13n_4594,1
13n_4595,1
13n_4596,2
13n_4597,1
13n_4598,1
13n_4600,1
13n_4601,1
13n_4602,1
13n_4603,2
13n_4604,1
13n_4605,1
13n_4606,2
13n_4607,1
13n_4608,2
13n_4609,2
13n_4610,1
13n_4611,1
13n_4612,2
13n_4613,3
13n_4614,2
13n_4615,2
13n_4616,1
13n_4617,3
13n_4618,1
13n_4619,2
13n_4620,1
13n_4621,0
13n_4622,2
13n_4623,2
13n_4624,1
13n_4626,1
13n_4627,1
13n_4628,1
13n_4629,1
13n_4630,1
13n_4631,2
13n_4632,1
13n_4633,3
13n_4634,1
13n_4635,4
13n_4636,2
13n_4637,2
13n_4638,1
13n_4639,4
13n_4640,2
13n_4641,3
13n_4642,1
13n_4643,1
13n_4644,1
13n_4645,1
13n_4646,1
13n_4647,1
13n_4648,2
13n_4649,1
13n_4650,1
13n_4652,1
13n_4653,2
13n_4654,2
13n_4655,1
13n_4656,1
13n_4657,1
13n_4658,2
13n_4659,0
13n_4660,1
13n_4661,2
13n_4662,1
13n_4663,1
13n_4664,1
13n_4665,1
13n_4666,1
13n_4667,1
13n_4668,2
13n_4669,1
13n_4670,1
13n_4671,1
13n_4672,2
13n_4673,1
13n_4674,1
13n_4675,1
13n_4676,1
13n_4678,1
13n_4679,2
13n_4680,1
13n_4681,2
13n_4682,1
13n_4683,2
13n_4684,3
13n_4685,1
13n_4686,2
13n_4687,2
13n_4688,1
13n_4689,1
13n_4690,1
13n_4691,2
13n_4692,1
13n_4693,1
13n_4694,2
13n_4695,2
13n_4696,2
13n_4697,1
13n_4698,1
13n_4699,1
13n_4700,2
13n_4701,1
13n_4702,1
13n_4704,1
13n_4705,3
13n_4706,1
13n_4707,1
13n_4708,2
13n_4709,1
13n_4710,1
13n_4711,2
13n_4712,2
13n_4713,1
13n_4714,2
13n_4715,1
13n_4716,1
13n_4717,1
13n_4718,2
13n_4719,1
13n_4720,[1;2]
13n_4721,2
13n_4722,3
13n_4723,1
13n_4724,1
13n_4725,2
13n_4726,1
13n_4727,1
13n_4728,2
13n_4730,1
13n_4731,2
13n_4732,0
13n_4733,1
13n_4734,1
13n_4735,2
13n_4736,1
13n_4737,1
13n_4738,2
13n_4739,1
13n_4740,2
13n_4741,1
13n_4742,3
13n_4743,1
13n_4744,2
13n_4745,2
13n_4746,1
13n_4747,2
13n_4748,1
13n_4749,2
13n_4750,1
13n_4751,3
13n_4752,2
13n_4753,1
13n_4754,1
13n_4756,1
13n_4757,2
13n_4758,1
13n_4759,2
13n_4760,2
13n_4761,2
13n_4762,1
13n_4763,2
13n_4764,1
13n_4765,1
13n_4766,2
13n_4767,1
13n_4768,1
13n_4769,1
13n_4770,1
13n_4771,1
13n_4772,1
13n_4773,1
13n_4774,2
13n_4775,1
13n_4776,2
13n_4777,1
13n_4778,1
13n_4779,2
13n_4780,1
13n_4782,2
13n_4783,2
13n_4784,1
13n_4785,2
13n_4786,1
13n_4787,1
13n_4788,1
13n_4789,4
13n_4790,3
13n_4791,2
13n_4792,1
13n_4793,2
13n_4794,3
13n_4795,2
13n_4796,1
13n_4797,3
13n_4798,1
13n_4799,1
13n_4800,2
13n_4801,0
13n_4802,1
13n_4803,1
13n_4804,4
13n_4805,2
13n_4806,3
13n_4808,1
13n_4809,1
13n_4810,2
13n_4811,1
13n_4812,2
13n_4813,1
13n_4814,1
13n_4815,1
13n_4816,1
13n_4817,3
13n_4818,3
13n_4819,3
13n_4820,2
13n_4821,2
13n_4822,3
13n_4823,3
13n_4824,1
13n_4825,3
13n_4826,2
13n_4827,1
13n_4828,1
13n_4829,1
13n_4830,1
13n_4831,1
13n_4832,1
13n_4834,1
13n_4835,1
13n_4836,2
13n_4837,2
13n_4838,2
13n_4839,1
13n_4840,1
13n_4841,2
13n_4842,1
13n_4843,1
13n_4844,2
13n_4845,2
13n_4846,1
13n_4847,1
13n_4848,1
13n_4849,1
13n_4850,1
13n_4851,1
13n_4852,1
13n_4853,1
13n_4854,1
13n_4855,1
13n_4856,1
13n_4857,1
13n_4858,1
13n_4860,1
13n_4861,1
13n_4862,1
13n_4863,1
13n_4864,1
13n_4865,2
13n_4866,2
13n_4867,2
13n_4868,2
13n_4869,1
13n_4870,1
13n_4871,1
13n_4872,1
13n_4873,1
13n_4874,1
13n_4875,3
13n_4876,4
13n_4877,3
13n_4878,1
13n_4879,2
13n_4880,1
13n_4881,2
13n_4882,1
13n_4883,3
13n_4884,2
13n_4886,1
13n_4887,1
13n_4888,3
13n_4889,1
13n_4890,2
13n_4891,1
13n_4892,1
13n_4893,1
13n_4894,3
13n_4895,1
13n_4896,1
13n_4897,2
13n_4898,1
13n_4899,1
13n_4900,3
13n_4901,1
13n_4902,2
13n_4903,2
13n_4904,1
13n_4905,1
13n_4906,2
13n_4907,2
13n_4908,4
13n_4909,1
13n_4910,2
13n_4912,1
13n_4913,1
13n_4914,1
13n_4915,2
13n_4916,1
13n_4917,1
13n_4918,2
13n_4919,1
13n_4920,1
13n_4921,2
13n_4922,1
13n_4923,1
13n_4924,1
13n_4925,1
13n_4926,1
13n_4927,2
13n_4928,1
13n_4929,2
13n_4930,2
13n_4931,2
13n_4932,1
13n_4933,1
13n_4934,1
13n_4935,1
13n_4936,1
13n_4938,1
13n_4939,1
13n_4940,1
13n_4941,2
13n_4942,1
13n_4943,4
13n_4944,2
13n_4945,2
13n_4946,3
13n_4947,1
13n_4948,1
13n_4949,3
13n_4950,2
13n_4951,2
13n_4952,2
13n_4953,1
13n_4954,2
13n_4955,1
13n_4956,1
13n_4957,1
13n_4958,1
13n_4959,1
13n_4960,2
13n_4961,1
13n_4962,1
13n_4964,2
13n_4965,2
13n_4966,1
13n_4967,2
13n_4968,1
13n_4969,3
13n_4970,4
13n_4971,3
13n_4972,3
13n_4973,4
13n_4974,2
13n_4975,2
13n_4976,1
13n_4977,2
13n_4978,1
13n_4979,1
13n_4980,1
13n_4981,1
13n_4982,1
13n_4983,2
13n_4984,1
13n_4985,2
13n_4986,1
13n_4987,1
13n_4988,2
13n_4990,2
13n_4991,4
13n_4992,3
13n_4993,2
13n_4994,3
13n_4995,1
13n_4996,2
13n_4997,1
13n_4998,3
13n_4999,1
13n_5000,1
13n_5001,1
13n_5002,1
13n_5003,1
13n_5004,0
13n_5005,1
13n_5006,1
13n_5007,2
13n_5008,2
13n_5009,1
13n_5010,1
13n_5011,2
13n_5012,1
13n_5013,3
13n_5014,2
13n_5016,5
13n_5017,1
13n_5018,2
13n_5019,1
13n_5020,3
13n_5021,1
13n_5022,1
13n_5023,4
13n_5024,2
13n_5025,3
13n_5026,1
13n_5027,3
13n_5028,1
13n_5029,1
13n_5030,1
13n_5031,0
13n_5032,1
13n_5033,1
13n_5034,2
13n_5035,1
13n_5036,1
13n_5037,3
13n_5038,1
13n_5039,1
13n_5040,1
13n_5042,1
13n_5043,4
13n_5044,1
13n_5045,2
13n_5046,3
13n_5047,1
13n_5048,1
13n_5049,3
13n_5050,3
13n_5051,2
13n_5052,2
13n_5053,1
13n_5054,2
13n_5055,2
13n_5056,2
13n_5057,1
13n_5058,1
13n_5059,2
13n_5060,1
13n_5061,2
13n_5062,1
13n_5063,3
13n_5064,4
13n_5065,2
13n_5066,1
13n_5068,1
13n_5069,1
13n_5070,1
13n_5071,3
13n_5072,2
13n_5073,1
13n_5074,2
13n_5075,3
13n_5076,2
13n_5077,2
13n_5078,1
13n_5079,1
13n_5080,3
13n_5081,1
13n_5082,1
13n_5083,2
13n_5084,1
13n_5085,1
13n_5086,1
13n_5087,2
13n_5088,1
13n_5089,1
13n_5090,0
13n_5091,1
13n_5092,0
13n_5094,3
13n_5095,3
13n_5096,2
13n_5097,1
13n_5098,3
13n_5099,1
13n_5100,1
13n_5101,2
13n_5102,4
13n_5103,3
13n_5104,2
13n_5105,2
13n_5106,4
13n_5107,2
13n_5108,2
13n_5109,1
13n_5110,1
